RESULT_COUNT: 9313,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-03-23,141.26,141.5844,140.61,140.92,20346301.0,0.0,1.0,139.612402009983,139.933018343071,138.969983340109,139.276367628818,20346301.0
2017-03-22,139.845,141.6,139.76,141.42,25860165.0,0.0,1.0,138.213905982487,139.948436391148,138.129897387196,139.770535836414,25860165.0
2017-03-21,142.11,142.8,139.73,139.84,39529912.0,0.0,1.0,140.452487962896,141.134440089378,138.10024729474,138.208964300411,39529912.0
2017-03-20,140.4,141.5,140.23,141.46,21542038.0,0.0,1.0,138.762432692918,139.849602749629,138.594415502336,139.810069293022,21542038.0
2017-03-17,141.0,141.0,139.89,139.99,43884952.0,0.0,1.0,139.355434542033,139.355434542033,138.258381121171,138.35721476269,43884952.0
2017-03-16,140.72,141.02,140.26,140.69,19231998.0,0.0,1.0,139.07870034578,139.375201270337,138.624065594791,139.049050253324,19231998.0
2017-03-15,139.41,140.7501,139.025,140.46,25691774.0,0.0,1.0,137.783979641879,139.108449271877,137.40347012203,138.82173287783,25691774.0
2017-03-14,139.3,139.65,138.84,138.99,15309065.0,0.0,1.0,137.675262636207,138.021180381525,137.220627885219,137.368878347498,15309065.0
2017-03-13,138.85,139.43,138.82,139.2,17421717.0,0.0,1.0,137.230511249371,137.803746370182,137.200861156915,137.576428994688,17421717.0
2017-03-10,139.25,139.3571,138.64,139.14,19612801.0,0.0,1.0,137.625845815448,137.731696645515,137.022960602181,137.517128809777,19612801.0
2017-03-09,138.74,138.79,137.05,138.68,22155904.0,0.0,1.0,137.1217942437,137.17121106446,135.451505702026,137.062494058789,22155904.0
2017-03-08,138.95,139.8,138.82,139.0,18707236.0,0.0,1.0,137.32934489089,138.169430843803,137.200861156915,137.37876171165,18707236.0
2017-03-07,139.06,139.98,138.79,139.52,17446297.0,0.0,1.0,137.438061896561,138.347331398538,137.17121106446,137.89269664755,17446297.0
2017-03-06,139.365,139.77,138.5959,139.34,21750044.0,0.0,1.0,137.739504503195,138.139780751348,136.979374966271,137.714796092815,21750044.0
2017-03-03,138.78,139.83,138.59,139.78,21571121.0,0.0,1.0,137.161327700308,138.199080936259,136.973543781421,138.149664115499,21571121.0
2017-03-02,140.0,140.2786,138.76,138.96,26210984.0,0.0,1.0,138.367098126842,138.642448652114,137.141560972004,137.339228255042,26210984.0
2017-03-01,137.89,140.15,137.595,139.79,36414585.0,0.0,1.0,136.281708290787,138.51534858912,135.990149048306,138.159547479651,36414585.0
2017-02-28,137.08,137.435,136.7,136.99,23482860.0,0.0,1.0,135.481155794482,135.832015221875,135.105587956709,135.392205517115,23482860.0
2017-02-27,137.14,137.435,136.28,136.93,20257426.0,0.0,1.0,135.540455979393,135.832015221875,134.690486662328,135.332905332203,20257426.0
2017-02-24,135.91,136.66,135.28,136.66,21776585.0,0.0,1.0,134.324802188707,135.066054500101,133.702150247137,135.066054500101,21776585.0
2017-02-23,137.38,137.48,136.3,136.53,20788186.0,0.0,1.0,135.777656719039,135.876490360558,134.710253390632,134.937570766126,20788186.0
2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,134.838737124607,135.520689251089,134.522469471746,135.510805886938,20836932.0
